,summary,severity
739,Bookmark context menu steals clicks from other bookmarks,minor
740,javascript errors generated when trying to install mycroft search plugins with installer version,major
741,Clear buttons in Privacy tab don't get disabled when clicked.,minor
742,Firebird 0.7/Mozilla hangs when viewing pages with javascript on xinerama X display,critical
743,Crash when page load fails while Firebird is hidden,critical
744,"Selecting a ""file://"" URL from the URL bar dropdown causes the path to be loaded on www.file.com",major
745,Browser hangs while opening the site then takes 99% cpu time,critical
746,Shift+Click to extend selection doesn't work,major
747,Crash after a type of popup window comes up.,critical
748,General ICON incorrectly highlighted in Tools->Options,minor
749,location bar desynchronizes when closing tabs quickly,trivial
750,Scrollbar appears only as grey bar,minor
751,Double-clicking on scoll arrow in options : downloads : file types acts like double-clicking on an item,minor
754,"mozilla-xremote-client ""mailto()"" returns failure, but makes Firefox try to launch the mail program",critical
755,OK button doesn't work in preferences,major
757,Crash whenever I go to osnews.com,critical
758,Unable to Minimize With About Box Open,minor
759,"If I try to print this page, firebird crashes",critical
760,cursor behavior does not match other Mac OS X applications(up and down arrows in single-line text-entry fields),minor
761,default theme not visible in Themes section of Options panel.,minor
764,Crash with Sun JVM 1.4.2_03,critical
765,Scroll bar in Dec 14th nightly build doesn't appear.,major
767,main-frame properties menu lacks options to move window between multiple displays,minor
770,mac icon needs updating (or need new mac icon),trivial
771,Crash on startup in 20031214+ (due to previously installed extensions?),critical
773,Browser crash when trying to load URL,critical
775,Crash when opening a file in a directory where there is a file with accent in it,critical
777,[Bookmarks Sidebar] Quick search fails to find non-ASCII,major
778,The fix for the bad code checked in for bug 132517 is missing from the 0.8 branch,major
779,"""Get New Extensions"" link broken in Options when accessed from Download Manager",minor
781,history dropdown and dropmarker missing in url bar,blocker
782,top right corner of menu bar displays 1/8in to the left of browser edge,minor
784,Stuck on opening old urls in tabs,major
785,when attempting to set td styles from javascript some styles do nothing,major
786,CTRL+L behavior broken in FB (not Moz 1.5),major
788,Bookmarks menu fails to collapse if bookmark is middle clicked,minor
789,Crash if I reload a page generated from a post request with a file upload with liveheaders,critical
792,"Crash if page contains <embed type=""audio/x-pn-realaudio-plugin"">",critical
793,Firebird crashes while dowloading the document,critical
794,Firebird-Task in Taskmanager but no firebird visible -> no more packets going out / coming in,major
795,the browser displays the source html data including the http header instead of parsing the html code,major
796,Firebird crash when i try to open this page,critical
797,spinbuttons.xml is iso-8859-1 not utf-8,trivial
799,MOZILLAFIREBIRD caused an invalid page fault in,critical
800,Browser crashes after two or three seconds while loading an iframe (www.alternate.de),critical
801,no context menus,major
803,"Firebird form Autocomplete is broken, only works on first tab",major
805,Focus not in address bar after opening new Tab by DoubleClick,minor
806,chrome.rdf inside the profile will not be reconstructed after deleting it manually,major
808,Firebird Not Properly Setup as the Default Browser on Windows XP,major
811,"Can't clear cache, history, cookies, or passwords.",major
812,Random crashes while using Hotmail,critical
813,"Link does not open as should, worked in 0.7",minor
814,scroll wheel won't work over menu or content columns,major
816,Incorrectly displayed separator on Bookmark Manager,trivial
818,Recent builds crash at Wikipedia's main page,critical
819,Number of pages not updated and tables split,minor
820,"Menu shortcuts should be invoked by command-<key>, not control-<key> on mac",major
823,middle clicking on a bookmark in the bookmarks menu does not close the bookmarks menu window,minor
825,Bookmarks are not saved after closing the application,major
826,Text input boxes stop responding,major
827,Browser crash when adding bookmark and bookmark toolbar folder has been deleted,critical
829,Actions in one firebird window effect a different window,major
830,Mozilla Firebird crashes when I visit one of the comments on sidhe.org,critical
831,"splash is listed in command line help, but it crashes mozilla",critical
832,Bookmarks Toolbar can be deleted,minor
835,Binary data in CSS causes immediate crash,critical
836,"Can't undo importing bookmarks (even though menu item is ""Undo import"")",minor
838,Copy/Paste the 'Unix' way doesn't work because the pref middlemouse.paste is set to false,major
839,"scroll / scrolling is not working while the page is loading, you can click onto the bar but it is not moving",major
841,no proxy: requires spaces between items,major
842,toolbar buttons should have a minimum width,trivial
844,"Tab-switching shortcuts don't work when address bar has focus (Ctrl+Tab, Ctrl+PgDn)",major
845,"Selecting ""about:"" url from the URL bar history prepends ""www."", adds "".org""",minor
846,Folder in BTF missing autorepeatbutton arrows,minor
848,Some web pages cause Firefox to crash because the /dev/dsp device is not accessable on my system.,critical
850,"Firefox Help bookmark should point to the directory, not to index.html",minor
851,FireBird crash on page with session destory and redirect,critical
853,Pressing Ctrl+Enter does not remove trailing spaces,minor
857,browser fails to scroll with temprementally,major
858,crash on URL visit,critical
859,crash randomly,critical
863,FireFox 0.8 is missing proxy radio buttons and socks radio buttons,major
864,Firefox Profile Manger wants to use new Profile for e-mail/desktop URL links if Firefox is running,major
865,OK button doesn't work in panels other than Web Features after site added to popup whitelist,major
866,Bookmarks folders: impossible to create more than one during one opening of the bookmarks pane,minor
868,About Dialog Should Not be Themeable (Skin Change Causes Loss of Image on About Dialog & about:),minor
871,JavaScript window.alert() and window.confirm() use old FireBird icon in window shade dialog,trivial
872,"""Operation timed out..."" alert when trying to view any webpage",critical
874,display gap at the folder in Bookmarks Toolbar in Japanese locale,trivial
876,Browser crashes when trying to download a theme,critical
878,firefox 0.8 freezes when tools/options is opened.,critical
880,Crash when access specified page,critical
881,Crash after printing with Schubert PDF plug-in [@ CopyRgn],critical
883,overlaps between inline elements,major
885,can't close preferences window after change advanced javascript options,minor
886,cannot add search engines,minor
890,Single-click selects entire address bar rather than activates cursor,minor
893,firefox crashes immediately upon visiting this page,critical
894,This site and others crashes firefox,critical
895,Certain submit buttons don't work,major
897,"Using ""File"" ""Send Page"" does not open a dialog box",major
898,Bookmarks Toolbar Folder should not be deletable using Ctrl+x,critical
899,Child dialogues (save as/bookmark/custom install) not displayed in Windows NT correctly.,major
900,middle-clicking link no longer makes it appear visited,major
901,Firefox crashes on finding an existing profile directory from a localized version,critical
903,Crashes when navigate inside http://www.gsmarena.com web site,critical
