,summary,severity
2607,Scanner Discovery not picking up relative paths on Windows,major
2609,Exporting a PDOM fails when a file is indexed with more than 2 configurations,major
2610,C++ Code Style formatting wrong with stdbool.h,major
2612,Performance regression in MBSLanguageSettingsProvider causing UI freezes,major
2614,[reverse] Uncall does not work if Breakpoint present,major
2615,test bug,major
2616,Extract Local Variable throws an exception...,minor
2617,Extract Local Variable throws an exception extracting fprintf(),minor
2618,Extract Constant throws an exception extracting a string constant,minor
2620,Toggle Function throws an exception extracting function definition that has declaration in the source file,minor
2621,Toggle Function throws an exception extracting function definition with typedef as return type,minor
2622,Value of pointer not updated after allocation.,major
2624,"Unable to unset ""Use global provider"" in Providers tab of Preprocessor Include paths",major
2626,ClassCastException: parser.c.CASTFunctionCallExpression cannot be cast to ast.IASTImplicitNameOwner,minor
2627,Eclipse C++ for Windows asks for g++,major
2630,[regression] ClassCastException: PDOMCPPEnumeratorSpecialization cannot be cast to IType,critical
2632,renaming an enum declaration doesn't rename use in function parameter list,major
2635,"CDT does not remember the ""Use active build configuration for indexing"" setting after close / re-open project",major
2636,CDT LanguageSettingsProviders do not support project-relative include paths,major
2637,"Regression: pathEntryContainers entries are no longer honored when importing a project into cdt-8.1.2, due to LSP's being enabled",critical
2638,[formatter] Crashes on sizeof() macro,critical
2639,CDT fails to recognize imports,critical
2641,Undefined maintenance set python command,major
2643,Eclipse don't see the toolchain of IAR 6.5.2,blocker
2645,Selecting files for Refactoring,major
2646,NPE during AST creation,critical
2647,Refactor (rename) of enum members fails when performed from enum list itself.,major
2649,[performance] CExternalSettingsManager causes all workspace project-descriptions to load prematurely,major
2650,[performance] HoldsOptions performance improvements,major
2651,"In project with mixed C and C++ code, index failed to show all references of a structure member",critical
2652,[performance] PropertyManager causes many unnecessary file-writes into workspace metadata,major
2653,LLVM plugin refreshes resources when breakpoint is inserted in Java,major
2654,Format menu option disabled after rejecting to make file writable,trivial
2656,bogus null check in HeadlessBuilder,minor
2657,CDT Build Console very slow with line wrapping on,major
2661,"Meet exception ""Failed to load the JNI shared library jvm.dll""",blocker
2662,[Indexer] Indexer fails if a function signature haves multi lines.,major
2663,Post build command not triggered in parallel build mode,major
2664,IllegalArgumentException while indexing,major
2665,[Mac] Command-Shift-Up/Down is not handled in standard way,minor
2666,NullPointerException on project build,major
2667,"Can not expand Binary with DWARF 4 format, NPE in DwardReader",major
2668,Refactoring throws NullPointerException,major
2669,"The ""suspended"" decorator is sometimes shown even if the process is running",minor
2671,"C++ Programs will not compile using std:: call cout and cin. Indigo works, Juno doesn't.",major
2672,UnsupportedOperationException: addMember method should be called instead.,major
2673,"Adding and deleting a ""source folder"" corrupts the project",critical
2674,CDT Indexer does not recurse includes,major
2677,Formatting function-like macro call in equals initializer results in Unexpected token type warning,trivial
2678,Symbols defined in header file can not be resolved,major
2680,"Indexer can't parse subclass in derived class, and worse, it refuses to index the whole file.",blocker
2681,Double clicking in Disassembly ruler leaks a listener,major
2682,"""field could not be resolved"" error in function returning function pointer",minor
2683,Change of scanner info provider doesn't take effect until Eclipse restart,major
2684,GDB Hardware Debugging - Memory viewing broken,major
2685,Linked folder appears twice in project explorer,minor
2687,ASTRewrite: Rewriting ICPPASTBaseSpecifiers does not work,minor
2688,CDT build fails whenever any C++ build environment is defined in terms of other environment variable,major
2689,LLVM plugin triggers endless build loop,major
2690,Autobuild of a C++ project enters an infinite loop,major
2691,"Program ""g++"" not found in PATH",blocker
2692,"Can't create new C++ project. ""java.lang.AbstractMethodError""",critical
2693,Get nullpointerexception when building targets from CMake generated makefile,blocker
2694,TVT/DVT4.3:TCT91: IESDVT43: THA -Duplicate title in TOC,minor
2695,gcc attributes parsed wrong,major
2697,Behavior changed on following #include symlink,major
2699,Error while parsing c++ file,major
2700,StackOverflow when evaluating specialized constexpr function,major
2701,Undo/Redo disabled,major
2702,"cannot debug ada program (No definition of ""sizeof"" in current context.)",major
2703,Typo in CRefactoringDescriptor_unknown_project message,trivial
2704,Build output parser does not discover include compiler option,blocker
2705,Indexer gets confused by mixed unix/dos lineendings,major
2707,"False-positive ""Invalid template arguments"" when using constructor syntax for an enum type template argument",major
2708,Normal C++ header files cause indexer warnings,major
2709,UnsupportedOperationException: addMember method should be called instead. (again),major
2712,Support for C++11 Attributes (N2761),minor
2713,Encountered an ambiguous node error message produced by parser,major
2714,Can't force refresh of the disassembly on a different address,major
2717,"After upgrading to 8.3 indexer runs wild. Even though deactivated and resource filtered, once opening a file, indexer starts running on 8 threads, blocking ui and bringing eclipse to a standstill",blocker
2718,"[non-stop] CDT doesn't wait for ""stopped"" notification from GDB before setting breakpoints",major
2719,starter.exe has stopped working [pop up when building with eclipsec.exe],major
2720,Indexer hangs and runs out of memory for non-trivial recursive constexpr used as template parameter,major
2721,"""Connect to Process"" is always enabled initially",minor
2722,Eclipse exits in the middle of coding,blocker
2723,NPE in BindingCollector.leave,major
2726,PDOMSetupJob stuck forever,blocker
2728,Out of Memory with a few Qt projects in workspace,blocker
2731,Sample code is untidy,trivial
2732,Infinite recursion with decltype,major
2734,[breakpoints] Cannot set breakpoints for GDB 7.0 or 7.1,major
2735,masked variable's value was incorrectly shown,major
2736,StackOverflowError on startup,major
2737,"Local variables incorrectly show as ""returned"" in variables view",major
2739,Pretty Print Errors Render Eclipse Debugging Impossible,critical
2740,Build category is no longer shown in Workspace Preferences,major
2741,StackOverflowError exception in C++ project repeatedly,critical
2742,Attempt to use symbol failed: uint8_t,major
2743,"An internal error occurred during: ""Notifying selection listeners"" pops up all the time",major
2744,Fix NPEs in new launch toolbar,major
2745,Won't Start At All,critical
2747,Crash when viewing frame containing unordered_map,critical
2748,Misconfigured Launch Config Providers Can Cause NPE,critical
2749,Cannot delete configurations from LaunchBar,major
2750,Cannot Edit Launch Configuration in Toolbar,major
2751,editCommandId and addNewCommandId ignored in launchBarUIContributions.targetUI extension,major
2752,NullPointerException when Writing Synthetic if-elseif-statement,minor
2753,[LaunchBar] Autoselect Another Target When Target Is Removed,major
2754,LaunchBar Lacks Means of Updating Labels,major
2755,Completion in Using Declarations,trivial
2756,[Content Assist] No Completion in Template Aliases,trivial
2757,Spaces in library path,major
2759,"Deadlock in CDT Editor due to SF ClearCase involving HyperlinkDetector, Reconciler and CODAN",critical
2760,multiple errors when opening .c files from the wine project in editor,major
2761,[ASTRewrite] Replacing Replaced Node Throws IllegalArgumentException,minor
2762,Indexer hangs when indexing <boost/range/combine.hpp>,major
2764,Breakpoints not working,blocker
2765,[visualizer] visualizer.examples warning: resources/ not referenced in build.properties src list,trivial
2766,cleaning all projects,major
2767,Warnings about non-existing invalid project paths,major
2768,Need the block syntax (void(^someblock)(some parameters)) support,major
2769,[Formatter] Code formatting fails for the attached stripped down C file,major
2770,"The autotools sharedlib example doesn't build due to ""install-sh not found""",major
2771,"CDT crashes on ""Create new source/header"" dialog.",major
2772,Autobuild of a C++ project enters an infinite loop,major
2774,NewLaunchTargetWizard needs a window title,minor
2775,Bogus 'invalid template arguments' error when using a dependent decltype expression,minor
2776,Internal builder on single file cause org.eclipse.core.internal.events.InternalBuilder.getProject() null pointer exception,blocker
2778,Missing line in the MANIFEST.MF for NLS'd plugin and provide names,trivial
2779,Include guard name style.,minor
2780,Exceptions thrown and LC cache corrupted when deleting project-based LC,major
2781,Hello World tutorial shows non-existing command to build,minor
2782,Comment/Uncomment for C++ editor not documented correctly,minor
2783,Variables in #includes inside function body get randomly recognized,minor
2785,Eclipse Internal Error: StackOverflow while editing files,critical
2786,Template location must be in the plug-in project,major
2787,Ctrl Key Not Working Inside the Editor?,major
2788,"Incorrect formatting of the ""for"" loop if space before semicolon",major
2789,"Single-stepping always switches to the source file view, even in instruction stepping mode",major
2790,I don't know how to start a new category,critical
2791,[LaunchBar]Drop-down menu fields need better tooltip text,minor
2792,Installing CDT doesn't work,blocker
2794,"NPE when creating a ""C/C++ Remote Application"" launch config",major
2795,"closing of two templates/declspec/casts cannot be correctly parsed ( "">>"" )",major
2796,"[TERMINALS] After restart, the terminal's ""Git Bash"" (which shell to use) setting is lost",major
2797,Cross GCC toolchain is orphaned,major
2798,Major C++ Formatter Glitch,major
2799,Indexer crashes with stack overflow,critical
2801,stackoverflow exception,major
2802,external tools on windows,major
2803,Toggle Function does not handle nested namespaces correctly,minor
2804,Extensionless Files,major
2805,Launching debugger from C/C++ perspective for Remote app creates a Local debug config,minor
2806,"""Resource Configurations"" menu shows up in non-CDT managed build projects",major
2807,Preprocessor marcro not honored,critical
2808,StackOverflowError involving self-referencing template definition,major
2809,[LaunchBar] All bundles and features must be signed for Mars,major
2810,Editing a breakpoint action is not immediately reflected in the list of attached actions,minor
2811,Unable to install Luna on 64-bit Windows 8 machine,critical
2812,CDT Standalone debugger no longer starts with platform M6,major
2813,DefaultGCCDependencyCalculator2Commands generates rather meaningless dependecy files,major
2814,UnsupportedOperationException in CPPVisitor.createBinding,major
2815,Remove 32 Bit MacOS X Environment from Build,minor
2816,Cannot inspect vector elements - GDB MI shows Duplicate variable object name error.,major
2817,[CDT.setup] Targlet resolution not working,trivial
2818,Indexing C++11/14 libraries fails (CMake Project),major
2819,Syntax coloring for C broken in CDT 8.7.0,major
2820,Open Declaration opens 2nd editor with same file under [Targets] and/or [Subprojects],minor
2822,[Disassembly] Disassembly view is empty for subsequent debug sessions.,major
2823,templates confuse the parser making C++ autocompletion fail,minor
2824,Editing a tracepoint action is not immediately reflected in the list of attached actions,minor
2825,Not able to create new C++ project,critical
2826,[ASTRewrite] Nested modifications are suppressed by macros,minor
2827,Clicking on stack frames in debug view doesn't open files in editor,blocker
2829,[Dark Theme] Unreadable Macro expansion with dark theme,minor
2830,Wrong arguments are passed to a program in debug mode,major
2831,Most annoying CDT bug!,major
2832,AbstractCLikeLanguage#createScanner() should not be final,major
2833,[C++11] Incomplete support for alignas specifier in class definition,major
2834,Replace BacktrackException in parsers with less expensive error handling.,major
2835,[services] GDB version comparison fails for GDB 7.10,major
2836,"Parser hangs while typing ellipsis in function's args, inside attribute specifier",minor
2837,"Null pointer exception in CustomizePerspective, ActionSetAvailibility what activating Egit",major
2838,Indexer disagrees with compiler,major
2839,autocomplete doesn't work (beyond one level) for variables used inside a templated class,major
2840,Empty environment variables result in NPEs,major
2841,"Pointer hidden behind typedef, variables detailed view does not get updated when stepping",major
2842,I get an stack overflow when using methods of an variable defined before the use,blocker
2843,"Indexing fails with ""Error: java heap space""",major
2845,Invalid library path for ESP8266 platform when compiling,blocker
2846,Invalid parameter passed to avr compiler.,blocker
2847,Uncategorized libraries get lost,blocker
2848,Arduino Serial Connection not added in Targets dropdown,blocker
2849,Project's selected Libraries uncheck themselves,critical
2850,"ESP8266 compile is broken, demo project attached",blocker
2851,Project configuration messed up after imported,blocker
2852,Serial Console blocks first Run command to upload,major
2854,Source location filtering doesn't work for different configurations,major
2855,"LanguageSettingsProvidersSerializer does not ""Check Out"" shared language.settings.xml file before writing to it",major
2856,Unable to discover Microsoft Visual C++ toolchain with Visual Studio 2015,major
2858,"Erroneous ""Invalid arguments"" with std::regex_match on string and regex.",minor
2860,[Arduino] Path to make on Windows is wrong,major
2863,Seems Bug 353360 is back,minor
2864,"The method reportProblem highlights the entire line, instead of just the requested node.",trivial
2865,"The method reportProblem highlights the entire line, instead of just the requested node.",trivial
2866,cannot open a command shell,blocker
2867,Extract Local Variable: Function type as template argument loses parameter list,minor
2868,Refactoring of Extract Constant Implementation,minor
2869,Connecting to existing GDBServer fails to load file or set breakpoints,major
2870,Cannot enter a new line after doxygen comment.,major
2871,function exp could not be resolved,critical
2872,Mail is is not working,blocker
2873,Space in path name causes build to fail,major
2875,CDT flags std::bind with invalid arguments,minor
2876,StackOverflowError in HeuristicResolver,major
2877,[variables][expressions] Number format settings are not reflected for structure members in Variables/Expressions view,minor
2878,Error using boards from ATtinyCore,major
2880,Support for CDT and Xcode 7 tools on OS X 10.11 El Capitan,blocker
2881,Platform install fails,blocker
2882,Some lambda expressions are parsed wrongly,minor
2883,[regression] Debug mode: Arguments are passed enclosed in single quotes on Neon,major
2884,Resurrect GdbDebugServicesFactory single argument constructor,major
2885,Unable to upload program to arduino through avrdude,major
2886,Atomic Symbols Cannot be Resolved,trivial
2887,"[regression] ""Class has virtual method but non-virtual destructor"" marks too many lines",major
2888,[regression] Indexer fails on a certain template code snippet and leaves the whole file unindexed,blocker
2889,macro references syntax highlight wrong on two level macro expansion from .h file,major
2890,Unable to upload to Arduino Zero,critical
2893,Debugger does not launch on Neon / Windows XP,blocker
2894,Find/Replace windows disappears,major
2895,STlink-v2 - debug interface was not found (ft2232) - with Ubuntu and Openocd,blocker
2896,Indexer runs out of memory with recursive template functions,major
2897,Oomph setup fails,major
2898,Arduino Download Manager stuck at installing tool avr-gcc,blocker
2899,A double number with a leading 0 is erroneously seen as a function name.,major
2900,GDB preference page can grow huge with long debugger path,minor
2901,avrdude fails - missing libusb0.dll,major
2902,Format indentation in lambda expressions,major
2903,"when project explore lost focus, cannot click a file to open",major
2904,CDT always forget settings for individual files,major
2905,NPE in EvalFunctionCall.computeForFunctionCall,major
2906,Local terminal running cmd.exe doesn't interpret jansi-1.13 color switch codes properly,major
2907,CCorePlugin.start method causes Eclipse to become unusable,critical
2908,[lldb] Member variables not updating properly,major
2909,[standalone] bundle version errors,major
2910,OutOfMemoryError in indexer,critical
2911,arduino avr platforms don't get installed.  Downloaded file is smaller than should be.,major
2913,The debugger's watch window shows invalid values in some cases.,major
2914,"Arduino command shell not working, launch fails",major
2915,indexer crashes with heap overflow (infinite recursion),critical
2917,Parser not handling c++ namespaces correctly,major
2918,No way to separate non-read-only references in array,major
2919,Eclipse C/C++ Neon.2 (4.6.2) & macOS Sierra (10.12.2) & Xcode 8.2.1 & GDB 7.12.1 — eclipse debug cannot start!,critical
2921,Unable to interrupt arm remote target with Neon and GDB 7.12,critical
2922,CDT Indexer is refusing to index headers which use std::shared_ptr with nullptr initialisation.,major
2924,"[remote debug] ""C/C++ Remote Application"" cannot be debugged on an ARMv8-based aarch64 target",major
2925,CContentAssistProcessor.createContext may leak index lock,major
2927,NullPointerException in ConfigurationModification.java:106 when selecting LLVM,major
2928,Stack overflow while indexing,critical
2929,Can't select Arduino as target in launchbar,blocker
2930,Can't select Arduino as target in launchbar,blocker
2931,Serial1 wrongly flagged as 'unresolved symbol',minor
2932,no gdb console,major
2933,Build properties defaults are application based despite project context UI,major
2934,StackOverflow in PDOMCPPVariable.getInitialValue,major
2935,source->implement method : methods are not placed inside the namspace,minor
2937,New launch target fails after update,major
2938,Assertions in CReconciler thread from MarkerAnnotation.isQuickFixable,major
2939,Medium to large scroll back in console causes consecutive UI freeze occurs while building a C makefile project.,critical
2940,System hangs when I try to create a connection,major
2941,NPE in AbstractDebugTextHover when hovering over undefined macro,major
2942,"""New Project"" cmake fails on windows Eclipse installation.",major
2943,StackOverflow exceptions indexing WebKit,major
2945,Update the Terminal Marketplace entry to reference 4.2 or 4.3,major
2946,Forbidden access to http://arduino.esp8266.com/versions/2.3.0/package_esp8266com_index.json,blocker
2947,Marker refresh causes editor to open,blocker
2948,full stack frame is requested even if stack frame limit preferences is setup,major
2949,Function declarator does not contain virtual specifiers,trivial
2950,Using 'typedef' or 'using' to define alias with the same name in nested namespace results in 'Type '...' could not be resolved',major
2951,"Sometimes, i cannot add breakpoints after starting a debug session",major
2952,Indexer hangs on a large project,major
2953,boost::accumulator triggers java.lang.OutOfMemoryError: Java heap space,major
2954,Tune refresh rate of build console,major
2955,Ctrl+Click navigation is doesn't work on some files,major
2956,Only first file in include path is checked on #include,major
2957,Eclipse Oxygen IDE becomes extremely unresponsive on parallel make,major
2959,Unresolved Inclusion <Arduino.h>,blocker
2960,eclipse CDT failed to create PTY on macOS 10.13 beta,major
2961,"/* a, */ comment disables ctrl+click code naviagation",minor
2962,ASTWriter loses pack expansion of IASTTypeId,trivial
2964,Cant Compile for Sanguino board.,blocker
2965,Need help in adding support for Teensylu++ Arduino,blocker
2968,Unable to install attiny arduino platform (NPE),blocker
2969,serial.dll dependency (libgcc_s_dw2-1.dll) missing on Windows 32 bit,major
2970,Wrong deduced type for string literals with u8 prefix,minor
2971,Missing autocompletion.,minor
2973,"Exception in thread ""main"" java.lang.Error: Unresolved compilation problem:  Type mismatch: cannot convert from String to char",major
2974,C/C++ Development Tools 9.3.3.201710130142 could not open source file,blocker
2975,"The ""Index all header variants"" does not work as expected, if a header does not use the modified macro dictionary",major
2976,[C++14] Syntax error when parsing /usr/include/c++/5.2.0/complex with -std=c++14,minor
2977,The 'Includes' sub-tree on Project uses only the first Build configuration to generate its content,major
2978,"Cannot run program ""make"" - error=2, No such file or directory",blocker
2979,"Pre and post build steps do not run when ""parallel build"" is enabled (MinGW)",major
2982,'multiple problems have occured' window pops up every few seconds since latest updates,major
2983,Ardyno Library cannot be added,major
2984,Preprocessor include path UI freezes with GTK2,major
2985,Indexer lockup on template code from vectorclass library,major
2986,Imported Cmake project: Build does nothing,major
2989,friend statement causes indexer failing to recognize class,blocker
2990,Indexer locks up on complex input file,major
2991,"No ""Libraries"" entry in project properties of Arduino project",major
2993,Eclipse freezes starting a post mortem debug in CDT,major
2996,[Call hierarchy] Does not find calls that use auto as parameter type,major
2997,Catch by const reference ignores const placement setting,minor
2998,Invalid template arguments for vector<T> member;,major
2999,SIGSEGV when parsing toolchain header files,major
3000,"Build fails if the ""Arduino home"" directory name includes spaces",major
3001,Tooltip gets stuck using editor,major
3002,Indexer (and other operations) spending a lot of time in CommandLauncherManager / docker-related code,major
3004,AVR entered uC not selected,major
3005,Sort configurations in the Exclude from build dialog,minor
3006,Eclipse will not launch.,blocker
3007,Eclipse Photon sometime freeze forever starting building,critical
3008,"Open Element (Ctrl-T) fails with stack overflow when search is started with wildcards (*, ?)",major
3009,LLVM/Clang Broken toolchain: finds wrong libraries and does not accept changes,blocker
3010,C/C++ Indexer error in Photon,major
3011,ConcurrentModificationException when indexing,major
3012,unable to create new c/c++ projects,major
3013,Replace Node with Itself Duplicates Comment,minor
3014,CMake and Meson integration not working on Windows OS,blocker
3015,Checkbox label should not end with a dot,trivial
3016,Finish button not active for creating a new C project,blocker
3017,[C++17] Add support for typename keyword for template template parameters,minor
3018,"Offer ""Create local variable"" based on compiler errors",minor
3020,Docker container build fails to mount data volumes in container path,major
3021,Makefile error have no idea what caused it,major
3022,C++ includes are not resolved on new install of Eclipse Photon on Linux,major
3023,Editing one file randomly opens another file,major
3025,Incorrect no return warning with C++14 return type deduction,minor
3026,NoClassDefFoundError: javax/xml/bind/JAXBException creating a CMake Project on Java 11,major
3027,"Cannot create arduino project, java 11 and jaxb problem",blocker
3028,CDT 9.5 macro processing,critical
3029,JAXB issues with tools.templates with Java 8 and Java 11,blocker
3031,Enablement expression is missing for config provider for various descriptorTypes,major
3033,"2019-03 M3 Parser Regression: Simple code parses fine with CDT 9.6, error in CDT 9.7",major
3034,CDT 9.7 Indexer is consistently failing with NPE,critical
3035,[fn] Member initialization checker,minor
3036,CDT indexer  does not index all code properly,major
3038,Themeing not working for write access highlight color,minor
3039,Cannot clear terminal,major
3040,All suppression comments removed on multi selection,major
3041,Indexer hangs in access to WeakHashMap.get(),blocker
3042,NoSuchMethodError when importing Existing Code as Makefile Project,blocker
3043,Indexer crashes with Error while parsing java.lang.ArrayStoreException errors,major
3044,Command line link error,major
3045,External tool -> build after launch (ONLY on compile success),major
3046,Launchbar does not work/appear in 2019-09 M1,critical
3047,"'unresolved inclusion ""Arduino.h""' problem might be due to incorrect source files?",blocker
3048,Eclipse leaking memory,critical
3049,remote debugging multi-threaded application is extremely slow,major
3050,"ArrayStoreException in indexer, eventually causes indexer to shut down",major
3051,"Unable to use serial connection with parity=none using some Windows drivers, usbser.sys for example",blocker
3052,SerialPort.open0() leaks memory,major
3053,"""Connect..."" option is missing from context menu in Debug view",major
3054,Bug in the automatic getter generation name,minor
3055,Fix legal docs according to Eclipse Handbook,blocker
3056,Stdio.h is not found,blocker
3057,Cannot install platform,major
3058,Call to pthread_create() causes debug session to terminate.,major
3060,Arduino Download Manager adding Intel i686 Boards does not complete,blocker
3061,CI builds are failing,blocker
3062,Arduino Download Manager -> Selected Platforms do not install,major
3063,Terminal Resize corrupts the existing Text in the terminal,major
3064,Improve developer setup flow with better Oomph setup,major
3065,Breakpoints cannot be set in the GUI,major
3066,Terminal steals focus,major
3067,Error in baseline target platform definition for CDT,major
3070,No Meson in CDT due to Meson UI causing OSGi wiring issue: org.osgi.framework.BundleException: Could not resolve module: org.eclipse.cdt.meson.ui,blocker
3071,Project cannot be created,major
3072,Upgrading to CDT 9.11 from CDT 9.10 does not work because of Meson feature,critical
3074,Headers are not getting resolved in Windows OS,major
3075,LSP4E's change to its deps caused CDT build to break,blocker
3076,"managed build's ""expand env. variable refs in Makefiles"" eats \ in ${envVar1}\${enVar2}",major
3077,FileSystemException 'too many open files when build directory is cleaned (cmake build),blocker
3078,Default lambda capture not correctly formatted when there's a space after first bracket,minor
3079,Eclipse IDE ends-up in a StackOverflow exception when building projects with circular references,critical
3080,CDT releng is broken: PTP 3.0 2020-03-M2 is not found,blocker
3081,Upload to Nano Every - Issues executing the avrdude programmer,major
3083,Malware Trojan:Win32/Ludicrouz.N does not allow to compile and run executable.,blocker
3084,Cannot find C/C++ build in project properties. Neither Paths and Symbols in project Properties > C/C++ General.,major
3085,Missing disposes causing out of GDI on Windows,blocker
3086,Workaround broken DecorationOverlayIcon in Platform,blocker
3087,CDT standalone debugger has stopped building,blocker
3089,CDT : update range for acceptable org.eclipse.linuxtools.docker,major
3091,"""The operation cannot be completed"" when attempting to install new software.",blocker
3092,standalone debugger not building in master due to signature problems,blocker
3094,"ubuntu lts latest debugging totally broken: ""Could not determine GDB version using command: gdb --version""",blocker
3095,CDT build p2 repository missing lots of bundles,blocker
3098,CompileCommandsJsonParser error markers are not deleted from the problems view,minor
3099,Indexer reports spurious errors with C++17 specified,major
3100,CDT 10 unable to parse g++ std::map or std::set template usage,critical
3101,Debugger Options checkbox selections in GDB debug configuration barely visible,minor
3103,[regression] Memory Browser does not mark changes red on import,major
3104,Only allow certain file types to be executable,minor
3106,File > New > Other... > Launch Targets > Launch Target throws ClassCastException,major
3107,Some CDT related preferences display badly in Dark appearance mode.,major
3108,Debugger hangs at 97% build when running simple C program under IDE,critical
3109,console output is late or not there at all,critical
3110,"Templates extension point ""filterPattern"" documentation incorrect",minor
3112,Eclipse CDT 202012 is unusable with dark theme,critical
3113,Build produces error when env contains exported bash functions,major
3116,windows native libraries (dll) are not signed,blocker
3117,"Missing ""remove project"" option in  org.eclipse.cdt.managedbuilder.internal.core.HeadlessBuilder",minor
3118,DebugPlugin$eventDispatchJob only schedules runnables if EventListeners are registered,minor
3119,TM Terminal freeze after a dir (cmd),blocker
3120,right click in package explorer hangs eclipse,blocker
3121,Update site 403,blocker
3124,CDT DSF relies on undocumented behaviour of adapter manager,blocker
3125,CommandGenerator not respected for option value type libs,major
3126,Eclipse TM terminal colors not working Windows,blocker
3127,High CPU and memory churn (listener leak?),major
3128,Using <math.h> not working even with -lm compiler option,major
3129,Stack Overflow in Builder,blocker
3131,Eclipse CDT fails to build project with IAR Toolchain in managed makefile build,blocker
3132,Bug,critical
3133,"Constexpr evaluation support for various builtins: clrsb, clz",minor
3134,Show Breakpoints Supported by Selected Target causes UI to hang,major
3135,"""Other optimization flags"" ignored",blocker
